n_threads,throughput,usertime,systemtime,cpuusage,max_rss,minor_pf,voluntary_ctx_switch
1.0,573183.4525715646,9.554,0.27999999999999997,0.99,492339.2,122444.8,2.0
2.0,557417.4852391066,9.776,0.31400000000000006,1.796,492134.4,122460.8,10.8
4.0,542369.6872804735,9.999999999999998,0.36800000000000005,3.01,491929.6,122585.8,32.0
8.0,519534.8858640559,10.408000000000001,0.35600000000000004,4.656,489472.0,122539.2,76.2
16.0,408255.4975416571,13.064000000000002,0.5559999999999999,7.078,484352.0,122429.0,177.0
32.0,287177.3323205899,18.216,0.6519999999999999,10.752,478822.4,122676.4,310.4
64.0,161933.8482098991,31.832,0.984,19.214000000000002,464486.4,122964.0,546.4
